time,air_temp,apparent_t,dewpt,rel_hum,delta_t,wind_dir_deg,wind_spd_kmh,gust_kmh,rain_trace,rain_ten,rain_hour,press
1738288800,0.5236768802228412,0.6133004926108375,0.8214285714285714,0.66,0.23391812865497075,0.2861111111111111,0.24285714285714285,0.3225806451612903,0.0,0.0,0.0,0.5353319057815854
1738290600,0.5153203342618384,0.5689655172413793,0.8076923076923076,0.65,0.239766081871345,0.4111111111111111,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.5310492505353341
1738292400,0.5543175487465181,0.6009852216748769,0.8296703296703295,0.63,0.2690058479532163,0.40555555555555556,0.37142857142857144,0.34408602150537637,0.0,0.0,0.0,0.5310492505353341
1738294200,0.5571030640668524,0.6133004926108375,0.8269230769230769,0.62,0.27485380116959063,0.4111111111111111,0.34285714285714286,0.3225806451612903,0.0,0.0,0.0,0.5289079229122073
1738296000,0.5320334261838441,0.5985221674876847,0.824175824175824,0.65,0.24561403508771928,0.41388888888888886,0.3142857142857143,0.3225806451612903,0.0,0.0,0.0,0.5310492505353341
1738297800,0.5208913649025071,0.5911330049261083,0.8324175824175823,0.68,0.22222222222222218,0.4027777777777778,0.3142857142857143,0.3010752688172043,0.0,0.0,0.0,0.5310492505353341
1738299600,0.5181058495821728,0.6083743842364533,0.8543956043956042,0.72,0.18713450292397657,0.425,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.5289079229122073
1738301400,0.5153203342618384,0.6083743842364533,0.8598901098901097,0.73,0.17543859649122806,0.4388888888888889,0.2857142857142857,0.3010752688172043,0.0,0.0,0.0,0.5289079229122073
1738303200,0.5376044568245125,0.6206896551724138,0.8434065934065933,0.67,0.22807017543859645,0.4083333333333333,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.5267665952890804
1738306800,0.5069637883008358,0.583743842364532,0.8076923076923076,0.66,0.22807017543859645,0.3972222222222222,0.2714285714285714,0.25806451612903225,0.0,0.0,0.0,0.5289079229122073
1738308600,0.5013927576601671,0.5935960591133005,0.8214285714285714,0.69,0.2046783625730994,0.4222222222222222,0.24285714285714285,0.23655913978494625,0.0,0.0,0.0,0.5310492505353341
1738310400,0.5013927576601671,0.5862068965517241,0.8269230769230769,0.7,0.19883040935672514,0.41944444444444445,0.2714285714285714,0.23655913978494625,0.0,0.0,0.0,0.5374732334047122
1738312200,0.4902506963788301,0.58128078817734,0.8406593406593406,0.74,0.1695906432748538,0.41944444444444445,0.2714285714285714,0.23655913978494625,0.0,0.0,0.0,0.5438972162740903
1738314000,0.47910863509749313,0.5714285714285715,0.8489010989010988,0.77,0.14035087719298245,0.4388888888888889,0.2857142857142857,0.27956989247311825,0.0,0.0,0.0,0.5524625267665976
