time,air_temp,apparent_t,dewpt,rel_hum,delta_t,wind_dir_deg,wind_spd_kmh,gust_kmh,rain_trace,rain_ten,rain_hour,press,wet_bulb_temperature,gust-diff
1730800800,0.6133828996282529,0.4778325123152709,0.7566137566137567,0.76,0.1403508771929824,0.0916666666666666,0.2580645161290322,0.3440860215053763,0.0,0.0,0.0,0.5182012847965756,0.6980392156862746,0.08602150537634412
1730802600,0.6096654275092936,0.4605911330049261,0.7513227513227514,0.76,0.1403508771929824,0.0694444444444444,0.2795698924731182,0.3548387096774194,0.0,0.0,0.0,0.5246252676659536,0.6901960784313727,0.07526881720430117
1730804400,0.6078066914498143,0.4827586206896552,0.7433862433862435,0.75,0.1461988304093567,0.0694444444444444,0.2150537634408602,0.3010752688172043,0.0,0.0,0.0,0.5267665952890804,0.6823529411764705,0.08602150537634412
1730806200,0.6078066914498143,0.4901477832512315,0.7486772486772487,0.76,0.1403508771929824,0.0638888888888888,0.2043010752688172,0.2795698924731182,0.0,0.0,0.0,0.5224839400428268,0.6862745098039216,0.07526881720430101
1730809800,0.6022304832713756,0.4778325123152709,0.7513227513227514,0.78,0.1286549707602338,0.0611111111111111,0.2150537634408602,0.2795698924731182,0.0,0.0,0.0,0.5203426124197025,0.6862745098039216,0.06451612903225801
1730811600,0.5966542750929369,0.4852216748768473,0.7513227513227514,0.79,0.1169590643274853,0.0416666666666666,0.1827956989247312,0.2150537634408602,0.0,0.0,0.0,0.5182012847965756,0.6823529411764705,0.032258064516129004
1730813400,0.5929368029739778,0.4975369458128079,0.7460317460317462,0.79,0.1169590643274853,0.025,0.1397849462365591,0.1827956989247312,0.0,0.0,0.0,0.5096359743040707,0.6745098039215686,0.04301075268817209
1730815200,0.5855018587360595,0.4876847290640394,0.7460317460317462,0.81,0.1052631578947368,0.0027777777777777,0.1397849462365591,0.2365591397849462,0.0,0.0,0.0,0.5032119914346902,0.6666666666666666,0.0967741935483871
1730817000,0.5762081784386618,0.4827586206896552,0.7433862433862435,0.83,0.087719298245614,0.9361111111111112,0.1182795698924731,0.1397849462365591,0.0,0.0,0.0,0.4967880085653122,0.6588235294117647,0.021505376344086002
1730818800,0.5724907063197027,0.4704433497536946,0.7460317460317462,0.85,0.0760233918128654,0.9222222222222224,0.1397849462365591,0.1612903225806451,0.0,0.0,0.0,0.4903640256959317,0.6588235294117647,0.021505376344086002
1730820600,0.5724907063197027,0.4901477832512315,0.7513227513227514,0.86,0.0701754385964912,0.9166666666666666,0.0967741935483871,0.1182795698924731,0.0,0.0,0.0,0.4796573875803,0.6627450980392157,0.021505376344086002
1730822400,0.5799256505576208,0.4852216748768473,0.761904761904762,0.86,0.0701754385964912,0.8916666666666667,0.1397849462365591,0.1612903225806451,0.0,0.0,0.0,0.4796573875803,0.6784313725490196,0.021505376344086002
1730824200,0.5762081784386618,0.4852216748768473,0.7460317460317462,0.84,0.087719298245614,0.9055555555555556,0.1182795698924731,0.1612903225806451,0.0,0.0,0.0,0.4732334047109219,0.6627450980392157,0.043010752688172005
1730826000,0.58364312267658,0.5049261083743842,0.7513227513227514,0.83,0.0935672514619883,0.0222222222222222,0.0967741935483871,0.1397849462365591,0.0,0.0,0.0,0.4689507494646683,0.6705882352941177,0.043010752688172005
1730827800,0.5929368029739778,0.5197044334975369,0.7566137566137567,0.81,0.1052631578947368,0.0083333333333333,0.0967741935483871,0.1397849462365591,0.0,0.0,0.0,0.4668094218415439,0.6823529411764705,0.043010752688172005
1730829600,0.5947955390334573,0.5147783251231527,0.761904761904762,0.82,0.0994152046783625,0.9333333333333332,0.1182795698924731,0.1612903225806451,0.0,0.0,0.0,0.4668094218415439,0.6901960784313727,0.043010752688172005
1730831400,0.5966542750929369,0.5049261083743842,0.7566137566137567,0.8,0.1111111111111111,0.9083333333333332,0.1397849462365591,0.1397849462365591,0.0,0.0,0.0,0.4689507494646683,0.6862745098039216,0.0
1730833200,0.604089219330855,0.5344827586206897,0.7592592592592593,0.79,0.1228070175438596,0.9083333333333332,0.0967741935483871,0.1182795698924731,0.0,0.0,0.0,0.4710920770877951,0.6941176470588235,0.021505376344086002
1730835000,0.5985130111524164,0.5270935960591133,0.7539682539682541,0.79,0.1169590643274853,0.9111111111111112,0.0967741935483871,0.1182795698924731,0.0,0.0,0.0,0.4732334047109219,0.6862745098039216,0.021505376344086002
1730836800,0.6208178438661711,0.5615763546798029,0.7671957671957672,0.76,0.1461988304093567,0.1222222222222222,0.0967741935483871,0.1397849462365591,0.0,0.0,0.0,0.4710920770877951,0.7137254901960784,0.043010752688172005
1730838600,0.6319702602230484,0.5615763546798029,0.7777777777777779,0.75,0.1520467836257309,0.0361111111111111,0.1397849462365591,0.1827956989247312,0.0,0.0,0.0,0.4732334047109219,0.7294117647058824,0.04301075268817209
1730840400,0.637546468401487,0.541871921182266,0.7857142857142858,0.75,0.1520467836257309,0.0416666666666666,0.2043010752688172,0.2580645161290322,0.0,0.0,0.0,0.4689507494646683,0.7411764705882352,0.053763440860215006
1730842200,0.637546468401487,0.5246305418719212,0.7724867724867726,0.73,0.1695906432748538,0.0222222222222222,0.2365591397849462,0.3225806451612903,0.0,0.0,0.0,0.4668094218415439,0.7294117647058824,0.08602150537634412
1730844000,0.6561338289962825,0.5443349753694582,0.7883597883597885,0.71,0.1871345029239765,0.0472222222222222,0.2580645161290322,0.3225806451612903,0.0,0.0,0.0,0.4582441113490366,0.7529411764705882,0.06451612903225812
1730845800,0.6635687732342008,0.5591133004926109,0.7724867724867726,0.67,0.2222222222222221,0.0972222222222222,0.2365591397849462,0.3010752688172043,0.0,0.0,0.0,0.4561027837259122,0.7450980392156863,0.06451612903225812
1730847600,0.6579925650557622,0.5492610837438424,0.7910052910052912,0.71,0.1871345029239765,0.0583333333333333,0.2580645161290322,0.3225806451612903,0.0,0.0,0.0,0.4539614561027854,0.7568627450980392,0.06451612903225812
1730849400,0.6747211895910781,0.5714285714285715,0.7936507936507937,0.68,0.2163742690058479,0.0805555555555555,0.2580645161290322,0.3440860215053763,0.0,0.0,0.0,0.4453961456102804,0.7725490196078431,0.08602150537634412
1730851200,0.6877323420074349,0.5665024630541872,0.7857142857142858,0.64,0.2514619883040935,0.1,0.3010752688172043,0.3548387096774194,0.0,0.0,0.0,0.4411134903640268,0.7725490196078431,0.05376344086021506
1730853000,0.7026022304832713,0.6157635467980296,0.7857142857142858,0.61,0.2865497076023391,0.0638888888888888,0.2365591397849462,0.3440860215053763,0.0,0.0,0.0,0.4325481798715219,0.780392156862745,0.10752688172043012
1730854800,0.7137546468401489,0.6477832512315271,0.806878306878307,0.61,0.2807017543859649,0.0972222222222222,0.2150537634408602,0.3010752688172043,0.0,0.0,0.0,0.4154175588865098,0.807843137254902,0.08602150537634412
1730856600,0.7007434944237919,0.6108374384236454,0.7777777777777779,0.6,0.2923976608187134,0.0638888888888888,0.2365591397849462,0.3010752688172043,0.0,0.0,0.0,0.4089935760171317,0.7725490196078431,0.06451612903225812
1730858400,0.7156133828996283,0.6280788177339901,0.7962962962962964,0.6,0.2982456140350876,0.1305555555555555,0.2580645161290322,0.3440860215053763,0.0,0.0,0.0,0.4025695931477536,0.7999999999999999,0.08602150537634412
1730860200,0.7286245353159853,0.6453201970443351,0.798941798941799,0.57,0.3216374269005848,0.1333333333333333,0.2580645161290322,0.3225806451612903,0.0,0.0,0.0,0.3918629550321219,0.807843137254902,0.06451612903225812
1730862000,0.724907063197026,0.6305418719211823,0.7962962962962964,0.58,0.3157894736842104,0.15,0.2795698924731182,0.3763440860215054,0.0,0.0,0.0,0.3832976445396146,0.803921568627451,0.09677419354838718
1730863800,0.7211895910780669,0.6157635467980296,0.7962962962962964,0.58,0.3099415204678362,0.1722222222222222,0.3010752688172043,0.3548387096774194,0.0,0.0,0.0,0.3704496788008585,0.803921568627451,0.05376344086021506
1730865600,0.724907063197026,0.625615763546798,0.8095238095238096,0.6,0.2982456140350876,0.1722222222222222,0.3010752688172043,0.3763440860215054,0.0,0.0,0.0,0.3618843683083512,0.8156862745098039,0.07526881720430106
1730867400,0.7342007434944239,0.6379310344827587,0.806878306878307,0.58,0.3216374269005848,0.1166666666666666,0.3010752688172043,0.3548387096774194,0.0,0.0,0.0,0.3554603854389732,0.8196078431372549,0.05376344086021506
1730869200,0.7100371747211897,0.5960591133004927,0.8042328042328043,0.62,0.2748538011695906,0.1138888888888888,0.3225806451612903,0.3548387096774194,0.0,0.0,0.0,0.3533190578158463,0.803921568627451,0.03225806451612906
1730871000,0.6970260223048328,0.5763546798029557,0.798941798941799,0.64,0.2573099415204677,0.1111111111111111,0.3225806451612903,0.3978494623655914,0.0,0.0,0.0,0.3490364025695951,0.7882352941176471,0.07526881720430106
1730872800,0.6840148698884758,0.5788177339901478,0.8015873015873016,0.67,0.2280701754385964,0.0972222222222222,0.2795698924731182,0.3440860215053763,0.0,0.0,0.0,0.3468950749464682,0.7843137254901961,0.06451612903225812
1730876400,0.6784386617100372,0.5689655172413793,0.8174603174603176,0.71,0.1929824561403508,0.0638888888888888,0.3010752688172043,0.3978494623655914,0.0,0.0,0.0,0.3490364025695951,0.7960784313725491,0.09677419354838707
1730878200,0.6802973977695168,0.5714285714285715,0.8201058201058201,0.71,0.1988304093567251,0.0888888888888888,0.3010752688172043,0.3978494623655914,0.0,0.0,0.0,0.3554603854389732,0.7999999999999999,0.09677419354838707
1730880000,0.6635687732342008,0.583743842364532,0.8148148148148149,0.74,0.1695906432748538,0.0611111111111111,0.2150537634408602,0.3010752688172043,0.0,0.0,0.0,0.3597430406852268,0.7843137254901961,0.08602150537634412
1730881800,0.6635687732342008,0.583743842364532,0.8148148148148149,0.74,0.1695906432748538,0.0555555555555555,0.2150537634408602,0.3010752688172043,0.0,0.0,0.0,0.3597430406852268,0.7843137254901961,0.08602150537634412
1730883600,0.6579925650557622,0.5566502463054187,0.8121693121693122,0.75,0.1637426900584795,0.0555555555555555,0.2580645161290322,0.3440860215053763,0.0,0.0,0.0,0.3511777301927195,0.7764705882352941,0.08602150537634412
1730885400,0.6505576208178439,0.5566502463054187,0.8148148148148149,0.77,0.1403508771929824,0.0555555555555555,0.2365591397849462,0.3225806451612903,0.0,0.0,0.0,0.3533190578158463,0.7764705882352941,0.08602150537634412
1730887200,0.6579925650557622,0.5788177339901478,0.8174603174603176,0.76,0.1520467836257309,0.0638888888888888,0.2150537634408602,0.3010752688172043,0.0,0.0,0.0,0.3554603854389732,0.7843137254901961,0.08602150537634412
1730889000,0.6598513011152417,0.58128078817734,0.8201058201058201,0.76,0.1520467836257309,0.0472222222222222,0.2150537634408602,0.3010752688172043,0.0,0.0,0.0,0.3554603854389732,0.7882352941176471,0.08602150537634412
1730890800,0.6617100371747212,0.5886699507389163,0.8280423280423281,0.77,0.1461988304093567,0.0416666666666666,0.2150537634408602,0.3225806451612903,0.0,0.0,0.0,0.3554603854389732,0.7960784313725491,0.10752688172043012
1730892600,0.6635687732342008,0.6083743842364533,0.835978835978836,0.78,0.1403508771929824,0.0555555555555555,0.1827956989247312,0.2365591397849462,0.0,0.0,0.0,0.3597430406852268,0.803921568627451,0.053763440860215006
1730894400,0.6561338289962825,0.5985221674876847,0.8386243386243387,0.8,0.1228070175438596,0.025,0.1827956989247312,0.2150537634408602,0.0,0.0,0.0,0.3597430406852268,0.803921568627451,0.032258064516129004
